TargetName,Scaffold,Molecule
DRD3_HUMAN,Sca5292,1
DRD3_HUMAN,Sca52686,1
DRD3_HUMAN,Sca23317,8
DRD3_HUMAN,Sca1156,3
DRD3_HUMAN,Sca1976,3
DRD3_HUMAN,Sca697,3
DRD3_HUMAN,Sca191897,1
DRD3_HUMAN,Sca222678,1
DRD3_HUMAN,Sca191882,1
DRD3_HUMAN,Sca23288,1
DRD3_HUMAN,Sca150,1
DRD3_HUMAN,Sca222683,1
DRD3_HUMAN,Sca101125,1
DRD3_HUMAN,Sca193962,1
DRD3_HUMAN,Sca89580,1
DRD3_HUMAN,Sca242618,1
DRD3_HUMAN,Sca80005,1
DRD3_HUMAN,Sca185456,1
DRD3_HUMAN,Sca30629,2
DRD3_HUMAN,Sca794,2
DRD3_HUMAN,Sca60763,1
DRD3_HUMAN,Sca235426,3
DRD3_HUMAN,Sca259997,1
DRD3_HUMAN,Sca140323,1
DRD3_HUMAN,Sca212342,2
DRD3_HUMAN,Sca36973,1
DRD3_HUMAN,Sca55311,2
DRD3_HUMAN,Sca4572,1
DRD3_HUMAN,Sca319,1
DRD3_HUMAN,Sca139181,1
DRD3_HUMAN,Sca245252,1
DRD3_HUMAN,Sca22701,4
DRD3_HUMAN,Sca56168,1
DRD3_HUMAN,Sca286,2
DRD3_HUMAN,Sca61839,2
DRD3_HUMAN,Sca95183,1
DRD3_HUMAN,Sca30346,1
DRD3_HUMAN,Sca99336,1
DRD3_HUMAN,Sca3471,1
DRD3_HUMAN,Sca257680,1
DRD3_HUMAN,Sca141165,1
DRD3_HUMAN,Sca193960,1
DRD3_HUMAN,Sca62015,1
DRD3_HUMAN,Sca27219,1
DRD3_HUMAN,Sca181236,1
DRD3_HUMAN,Sca4066,1
DRD3_HUMAN,Sca37041,1
DRD3_HUMAN,Sca414,1
DRD3_HUMAN,Sca242616,1
DRD3_HUMAN,Sca250082,1
DRD3_HUMAN,Sca119331,1
DRD3_HUMAN,Sca244595,1
DRD3_HUMAN,Sca824,1
DRD3_HUMAN,Sca244634,1
DRD3_HUMAN,Sca36339,1
DRD3_HUMAN,Sca137554,3
DRD3_HUMAN,Sca150082,1
DRD3_HUMAN,Sca157802,1
DRD3_HUMAN,Sca88033,1
DRD3_HUMAN,Sca80009,1
DRD3_HUMAN,Sca261833,1
DRD3_HUMAN,Sca84319,2
DRD3_HUMAN,Sca244607,1
DRD3_HUMAN,Sca150085,1
DRD3_HUMAN,Sca93446,1
DRD3_HUMAN,Sca19744,1
DRD3_HUMAN,Sca27392,1
DRD3_HUMAN,Sca222878,1
DRD3_HUMAN,Sca80010,1
DRD3_HUMAN,Sca23974,1
DRD3_HUMAN,Sca15977,1
DRD3_HUMAN,Sca242044,1
DRD3_HUMAN,Sca80746,1
DRD3_HUMAN,Sca138373,1
DRD3_HUMAN,Sca181938,1
DRD3_HUMAN,Sca3610,1
DRD3_HUMAN,Sca138214,1
DRD3_HUMAN,Sca80641,1
DRD3_HUMAN,Sca141158,1
DRD3_HUMAN,Sca244618,1
DRD3_HUMAN,Sca182493,1
DRD3_HUMAN,Sca186455,1
DRD3_HUMAN,Sca125388,1
DRD3_HUMAN,Sca142696,1
DRD3_HUMAN,Sca60746,1
DRD3_HUMAN,Sca138841,1
DRD3_HUMAN,Sca229443,3
DRD3_HUMAN,Sca56174,1
DRD3_HUMAN,Sca99191,2
DRD3_HUMAN,Sca26814,1
DRD3_HUMAN,Sca258989,3
DRD3_HUMAN,Sca245327,2
DRD3_HUMAN,Sca242620,1
DRD3_HUMAN,Sca2920,1
DRD3_HUMAN,Sca47808,1
DRD3_HUMAN,Sca99189,2
DRD3_HUMAN,Sca193966,1
DRD3_HUMAN,Sca233982,2
DRD3_HUMAN,Sca248615,1
DRD3_HUMAN,Sca11951,1
DRD3_HUMAN,Sca15281,1
DRD3_HUMAN,Sca67986,1
DRD3_HUMAN,Sca26813,1
DRD3_HUMAN,Sca191926,1
DRD3_HUMAN,Sca1495,1
DRD3_HUMAN,Sca99230,1
DRD3_HUMAN,Sca1479,1
DRD3_HUMAN,Sca142677,1
DRD3_HUMAN,Sca95248,2
DRD3_HUMAN,Sca124256,1
DRD3_HUMAN,Sca125365,1
DRD3_HUMAN,Sca217706,1
DRD3_HUMAN,Sca790,1
DRD3_HUMAN,Sca119362,1
DRD3_HUMAN,Sca99201,1
DRD3_HUMAN,Sca161963,1
DRD3_HUMAN,Sca102944,1
DRD3_HUMAN,Sca244603,1
DRD3_HUMAN,Sca79992,1
DRD3_HUMAN,Sca244587,1
DRD3_HUMAN,Sca22884,2
DRD3_HUMAN,Sca139183,1
DRD3_HUMAN,Sca68044,2
DRD3_HUMAN,Sca137035,1
DRD3_HUMAN,Sca185466,1
DRD3_HUMAN,Sca79993,5
DRD3_HUMAN,Sca194069,1
DRD3_HUMAN,Sca194072,1
DRD3_HUMAN,Sca24680,1
DRD3_HUMAN,Sca15242,1
DRD3_HUMAN,Sca79179,1
DRD3_HUMAN,Sca125376,1
DRD3_HUMAN,Sca116819,1
DRD3_HUMAN,Sca38590,1
DRD3_HUMAN,Sca193909,1
DRD3_HUMAN,Sca140946,1
DRD3_HUMAN,Sca94591,1
DRD3_HUMAN,Sca79985,1
DRD3_HUMAN,Sca77661,1
DRD3_HUMAN,Sca213490,1
DRD3_HUMAN,Sca61204,1
DRD3_HUMAN,Sca245244,1
DRD3_HUMAN,Sca49730,1
DRD3_HUMAN,Sca185483,1
DRD3_HUMAN,Sca107746,1
DRD3_HUMAN,Sca45264,1
DRD3_HUMAN,Sca99209,1
DRD3_HUMAN,Sca131,2
DRD3_HUMAN,Sca84282,1
DRD3_HUMAN,Sca1575,1
DRD3_HUMAN,Sca2821,1
DRD3_HUMAN,Sca142698,1
DRD3_HUMAN,Sca21760,1
DRD3_HUMAN,Sca35983,1
DRD3_HUMAN,Sca185479,1
DRD3_HUMAN,Sca89655,1
DRD3_HUMAN,Sca82335,1
DRD3_HUMAN,Sca248610,1
DRD3_HUMAN,Sca245238,1
DRD3_HUMAN,Sca156947,2
DRD3_HUMAN,Sca124125,1
DRD3_HUMAN,Sca61058,1
DRD3_HUMAN,Sca62109,1
DRD3_HUMAN,Sca248617,1
DRD3_HUMAN,Sca87796,1
DRD3_HUMAN,Sca185487,1
DRD3_HUMAN,Sca181932,1
DRD3_HUMAN,Sca190672,1
DRD3_HUMAN,Sca67961,1
DRD3_HUMAN,Sca229440,1
DRD3_HUMAN,Sca244567,1
DRD3_HUMAN,Sca75501,1
DRD3_HUMAN,Sca3164,1
DRD3_HUMAN,Sca88908,1
DRD3_HUMAN,Sca244609,1
DRD3_HUMAN,Sca2867,1
DRD3_HUMAN,Sca79121,1
DRD3_HUMAN,Sca140312,1
DRD3_HUMAN,Sca213493,1
DRD3_HUMAN,Sca248613,1
DRD3_HUMAN,Sca203012,1
DRD3_HUMAN,Sca244575,1
DRD3_HUMAN,Sca210973,1
DRD3_HUMAN,Sca213486,1
DRD3_HUMAN,Sca186453,1
DRD3_HUMAN,Sca1159,1
DRD3_HUMAN,Sca181944,1
DRD3_HUMAN,Sca223420,1
DRD3_HUMAN,Sca242626,1
DRD3_HUMAN,Sca80751,1
DRD3_HUMAN,Sca80012,1
DRD3_HUMAN,Sca99226,1
DRD3_HUMAN,Sca261829,1
DRD3_HUMAN,Sca185464,1
DRD3_HUMAN,Sca137048,1
DRD3_HUMAN,Sca84300,1
DRD3_HUMAN,Sca87805,1
DRD4_RAT,Sca1217,7
DRD4_RAT,Sca77738,1
DRD4_RAT,Sca200897,1
DRD4_RAT,Sca25498,7
DRD4_RAT,Sca4066,1
DRD4_RAT,Sca2726,4
DRD4_RAT,Sca1680,15
DRD4_RAT,Sca200903,1
DRD4_RAT,Sca193966,1
DRD4_RAT,Sca242618,1
DRD4_RAT,Sca194072,1
DRD4_RAT,Sca3961,8
DRD4_RAT,Sca200889,2
DRD4_RAT,Sca2714,11
DRD4_RAT,Sca1645,3
DRD4_RAT,Sca200905,3
DRD4_RAT,Sca790,1
DRD4_RAT,Sca242614,1
DRD4_RAT,Sca775,1
DRD4_RAT,Sca56984,1
DRD4_RAT,Sca18185,1
DRD4_RAT,Sca9660,1
DRD4_RAT,Sca200866,2
DRD4_RAT,Sca784,1
DRD4_RAT,Sca200892,1
DRD4_RAT,Sca37179,2
DRD4_RAT,Sca193960,1
DRD4_RAT,Sca200900,1
DRD4_RAT,Sca200868,2
DRD4_RAT,Sca242620,1
DRD4_RAT,Sca48497,2
DRD4_RAT,Sca2127,1
DRD4_RAT,Sca200870,1
DRD4_RAT,Sca242624,1
DRD4_RAT,Sca200895,1
DRD4_RAT,Sca242629,1
DRD4_RAT,Sca200887,1
DRD4_RAT,Sca193909,1
DRD4_RAT,Sca8868,1
DRD4_RAT,Sca193962,1
DRD4_RAT,Sca194069,1
DRD4_RAT,Sca1013,2
DRD4_RAT,Sca242616,1
DRD4_HUMAN,Sca27105,9
DRD4_HUMAN,Sca72818,2
DRD4_HUMAN,Sca7,22
DRD4_HUMAN,Sca56238,1
DRD4_HUMAN,Sca55106,2
DRD4_HUMAN,Sca1156,3
DRD4_HUMAN,Sca1976,3
DRD4_HUMAN,Sca697,3
DRD4_HUMAN,Sca21760,1
DRD4_HUMAN,Sca1680,61
DRD4_HUMAN,Sca40385,2
DRD4_HUMAN,Sca62375,9
DRD4_HUMAN,Sca1209,1
DRD4_HUMAN,Sca799,8
DRD4_HUMAN,Sca84066,4
DRD4_HUMAN,Sca244559,1
DRD4_HUMAN,Sca93839,16
DRD4_HUMAN,Sca25706,3
DRD4_HUMAN,Sca84098,9
DRD4_HUMAN,Sca84097,9
DRD4_HUMAN,Sca19421,19
DRD4_HUMAN,Sca1351,9
DRD4_HUMAN,Sca2714,26
DRD4_HUMAN,Sca29685,2
DRD4_HUMAN,Sca259010,1
DRD4_HUMAN,Sca246618,2
DRD4_HUMAN,Sca80142,6
DRD4_HUMAN,Sca29679,8
DRD4_HUMAN,Sca3961,4
DRD4_HUMAN,Sca27392,4
DRD4_HUMAN,Sca728,9
DRD4_HUMAN,Sca84282,1
DRD4_HUMAN,Sca21755,16
DRD4_HUMAN,Sca89655,1
DRD4_HUMAN,Sca71889,5
DRD4_HUMAN,Sca86186,2
DRD4_HUMAN,Sca87805,1
DRD4_HUMAN,Sca32765,4
DRD4_HUMAN,Sca8868,3
DRD4_HUMAN,Sca30426,2
DRD4_HUMAN,Sca59041,3
DRD4_HUMAN,Sca84540,10
DRD4_HUMAN,Sca9329,1
DRD4_HUMAN,Sca99778,5
DRD4_HUMAN,Sca244567,1
DRD4_HUMAN,Sca57785,3
DRD4_HUMAN,Sca21802,1
DRD4_HUMAN,Sca27400,6
DRD4_HUMAN,Sca1217,6
DRD4_HUMAN,Sca71778,11
DRD4_HUMAN,Sca244575,1
DRD4_HUMAN,Sca335,1
DRD4_HUMAN,Sca258981,2
DRD4_HUMAN,Sca244563,1
DRD4_HUMAN,Sca26986,1
DRD4_HUMAN,Sca57751,1
DRD4_HUMAN,Sca40568,1
DRD4_HUMAN,Sca30641,4
DRD4_HUMAN,Sca8038,3
DRD4_HUMAN,Sca156946,1
DRD4_HUMAN,Sca11264,9
DRD4_HUMAN,Sca56160,2
DRD4_HUMAN,Sca22701,1
DRD4_HUMAN,Sca244618,1
DRD4_HUMAN,Sca244603,1
DRD4_HUMAN,Sca89567,6
DRD4_HUMAN,Sca145553,2
DRD4_HUMAN,Sca84173,2
DRD4_HUMAN,Sca8926,4
DRD4_HUMAN,Sca94925,2
DRD4_HUMAN,Sca94928,2
DRD4_HUMAN,Sca2726,1
DRD4_HUMAN,Sca40434,1
DRD4_HUMAN,Sca42488,1
DRD4_HUMAN,Sca60768,1
DRD4_HUMAN,Sca89514,3
DRD4_HUMAN,Sca5843,2
DRD4_HUMAN,Sca367,1
DRD4_HUMAN,Sca888,1
DRD4_HUMAN,Sca225620,1
DRD4_HUMAN,Sca89569,8
DRD4_HUMAN,Sca5293,2
DRD4_HUMAN,Sca213493,1
DRD4_HUMAN,Sca49731,4
DRD4_HUMAN,Sca774,2
DRD4_HUMAN,Sca23317,1
DRD4_HUMAN,Sca248608,1
DRD4_HUMAN,Sca30346,1
DRD4_HUMAN,Sca99336,1
DRD4_HUMAN,Sca3471,1
DRD4_HUMAN,Sca94930,1
DRD4_HUMAN,Sca84558,1
DRD4_HUMAN,Sca244555,1
DRD4_HUMAN,Sca186459,1
DRD4_HUMAN,Sca21584,1
DRD4_HUMAN,Sca9340,1
DRD4_HUMAN,Sca207868,2
DRD4_HUMAN,Sca175313,3
DRD4_HUMAN,Sca30629,3
DRD4_HUMAN,Sca4066,1
DRD4_HUMAN,Sca60746,1
DRD4_HUMAN,Sca56087,1
DRD4_HUMAN,Sca84109,1
DRD4_HUMAN,Sca84692,1
DRD4_HUMAN,Sca21704,2
DRD4_HUMAN,Sca487,2
DRD4_HUMAN,Sca23619,4
DRD4_HUMAN,Sca248622,1
DRD4_HUMAN,Sca60738,4
DRD4_HUMAN,Sca207865,2
DRD4_HUMAN,Sca207870,2
DRD4_HUMAN,Sca71780,3
DRD4_HUMAN,Sca258976,1
DRD4_HUMAN,Sca1975,1
DRD4_HUMAN,Sca84756,1
DRD4_HUMAN,Sca57687,2
DRD4_HUMAN,Sca9360,2
DRD4_HUMAN,Sca37526,6
DRD4_HUMAN,Sca157802,1
DRD4_HUMAN,Sca88033,1
DRD4_HUMAN,Sca122354,1
DRD4_HUMAN,Sca244634,1
DRD4_HUMAN,Sca318,4
DRD4_HUMAN,Sca233982,2
DRD4_HUMAN,Sca259016,1
DRD4_HUMAN,Sca56232,1
DRD4_HUMAN,Sca35427,3
DRD4_HUMAN,Sca775,5
DRD4_HUMAN,Sca244629,1
DRD4_HUMAN,Sca227331,4
DRD4_HUMAN,Sca10786,2
DRD4_HUMAN,Sca26954,1
DRD4_HUMAN,Sca11548,3
DRD4_HUMAN,Sca55311,2
DRD4_HUMAN,Sca84612,1
DRD4_HUMAN,Sca258987,1
DRD4_HUMAN,Sca57908,1
DRD4_HUMAN,Sca21759,1
DRD4_HUMAN,Sca789,2
DRD4_HUMAN,Sca84705,1
DRD4_HUMAN,Sca2909,3
DRD4_HUMAN,Sca1056,1
DRD4_HUMAN,Sca60758,1
DRD4_HUMAN,Sca27398,3
DRD4_HUMAN,Sca42465,5
DRD4_HUMAN,Sca156947,2
DRD4_HUMAN,Sca21709,2
DRD4_HUMAN,Sca213496,2
DRD4_HUMAN,Sca248606,3
DRD4_HUMAN,Sca61839,2
DRD4_HUMAN,Sca9347,1
DRD4_HUMAN,Sca95248,2
DRD4_HUMAN,Sca56247,1
DRD4_HUMAN,Sca1645,1
DRD4_HUMAN,Sca150,2
DRD4_HUMAN,Sca119362,1
DRD4_HUMAN,Sca186453,1
DRD4_HUMAN,Sca244599,1
DRD4_HUMAN,Sca36514,4
DRD4_HUMAN,Sca84538,4
DRD4_HUMAN,Sca56085,2
DRD4_HUMAN,Sca177,5
DRD4_HUMAN,Sca22884,2
DRD4_HUMAN,Sca125332,1
DRD4_HUMAN,Sca784,4
DRD4_HUMAN,Sca89552,3
DRD4_HUMAN,Sca42500,1
DRD4_HUMAN,Sca9338,1
DRD4_HUMAN,Sca227326,1
DRD4_HUMAN,Sca1479,1
DRD4_HUMAN,Sca71837,2
DRD4_HUMAN,Sca324,3
DRD4_HUMAN,Sca30830,1
DRD4_HUMAN,Sca5242,1
DRD4_HUMAN,Sca248620,1
DRD4_HUMAN,Sca186450,1
DRD4_HUMAN,Sca60735,1
DRD4_HUMAN,Sca186457,1
DRD4_HUMAN,Sca60763,1
DRD4_HUMAN,Sca138214,1
DRD4_HUMAN,Sca156954,1
DRD4_HUMAN,Sca207859,1
DRD4_HUMAN,Sca84308,1
DRD4_HUMAN,Sca9305,1
DRD4_HUMAN,Sca244609,1
DRD4_HUMAN,Sca95242,2
DRD4_HUMAN,Sca40462,1
DRD4_HUMAN,Sca27219,1
DRD4_HUMAN,Sca21737,1
DRD4_HUMAN,Sca244571,1
DRD4_HUMAN,Sca52686,1
DRD4_HUMAN,Sca56178,1
DRD4_HUMAN,Sca259013,1
DRD4_HUMAN,Sca205384,2
DRD4_HUMAN,Sca25570,1
DRD4_HUMAN,Sca22822,1
DRD4_HUMAN,Sca248615,1
DRD4_HUMAN,Sca244579,1
DRD4_HUMAN,Sca4572,1
DRD4_HUMAN,Sca125365,1
DRD4_HUMAN,Sca56168,1
DRD4_HUMAN,Sca67967,1
DRD4_HUMAN,Sca242739,1
DRD4_HUMAN,Sca136232,1
DRD4_HUMAN,Sca29633,1
DRD4_HUMAN,Sca186455,1
DRD4_HUMAN,Sca94209,1
DRD4_HUMAN,Sca125368,1
DRD4_HUMAN,Sca248617,1
DRD4_HUMAN,Sca84581,1
DRD4_HUMAN,Sca156935,1
DRD4_HUMAN,Sca9342,1
DRD4_HUMAN,Sca5713,1
DRD4_HUMAN,Sca21766,1
DRD4_HUMAN,Sca125371,1
DRD4_HUMAN,Sca879,3
DRD4_HUMAN,Sca87796,1
DRD4_HUMAN,Sca59042,1
DRD4_HUMAN,Sca45403,1
DRD4_HUMAN,Sca57906,1
DRD4_HUMAN,Sca21790,1
DRD4_HUMAN,Sca125337,1
DRD4_HUMAN,Sca207872,1
DRD4_HUMAN,Sca3501,1
DRD4_HUMAN,Sca63489,1
DRD4_HUMAN,Sca1057,1
DRD4_HUMAN,Sca965,2
DRD4_HUMAN,Sca100500,2
DRD4_HUMAN,Sca24422,2
DRD4_HUMAN,Sca223420,1
DRD4_HUMAN,Sca80147,1
DRD4_HUMAN,Sca77661,1
DRD4_HUMAN,Sca156945,1
DRD4_HUMAN,Sca790,1
DRD4_HUMAN,Sca45267,1
DRD4_HUMAN,Sca21804,1
DRD4_HUMAN,Sca238832,1
DRD4_HUMAN,Sca1492,1
DRD4_HUMAN,Sca244587,1
DRD4_HUMAN,Sca50613,2
DRD4_HUMAN,Sca35333,2
DRD4_HUMAN,Sca319,1
DRD4_HUMAN,Sca58031,1
DRD4_HUMAN,Sca11910,1
DRD4_HUMAN,Sca211196,1
DRD4_HUMAN,Sca67986,1
DRD4_HUMAN,Sca225618,1
DRD4_HUMAN,Sca71996,1
DRD4_HUMAN,Sca1172,1
DRD4_HUMAN,Sca207874,1
DRD4_HUMAN,Sca95241,2
DRD4_HUMAN,Sca1208,1
DRD4_HUMAN,Sca135414,1
DRD4_HUMAN,Sca56172,1
DRD4_HUMAN,Sca60926,1
DRD4_HUMAN,Sca84319,2
DRD4_HUMAN,Sca258978,1
DRD4_HUMAN,Sca40448,1
DRD4_HUMAN,Sca10055,1
DRD4_HUMAN,Sca258989,1
DRD4_HUMAN,Sca21814,1
DRD4_HUMAN,Sca8821,1
DRD4_HUMAN,Sca86519,1
DRD4_HUMAN,Sca179121,1
DRD4_HUMAN,Sca63480,1
DRD4_HUMAN,Sca248613,1
DRD4_HUMAN,Sca19323,1
DRD4_HUMAN,Sca68044,1
DRD4_HUMAN,Sca244595,1
DRD4_HUMAN,Sca89580,1
DRD4_HUMAN,Sca213490,1
DRD4_HUMAN,Sca21768,1
DRD4_HUMAN,Sca71444,1
DRD4_HUMAN,Sca488,1
DRD4_HUMAN,Sca207862,1
DRD4_HUMAN,Sca898,1
DRD4_HUMAN,Sca79054,1
DRD4_HUMAN,Sca31774,1
DRD4_HUMAN,Sca84284,1
DRD4_HUMAN,Sca2371,1
DRD4_HUMAN,Sca237590,1
DRD4_HUMAN,Sca89571,1
DRD4_HUMAN,Sca55400,1
DRD4_HUMAN,Sca60766,1
DRD4_HUMAN,Sca179119,1
DRD4_HUMAN,Sca46258,1
DRD4_HUMAN,Sca73712,1
DRD4_HUMAN,Sca225614,1
DRD4_HUMAN,Sca77039,1
DRD4_HUMAN,Sca244614,1
DRD4_HUMAN,Sca244607,1
DRD4_HUMAN,Sca56174,1
DRD4_HUMAN,Sca77738,1
DRD4_HUMAN,Sca99776,1
DRD4_HUMAN,Sca213486,1
DRD4_HUMAN,Sca244624,1
DRD4_HUMAN,Sca84300,1
DRD1_RAT,Sca66886,5
DRD1_RAT,Sca790,7
DRD1_RAT,Sca304,1
DRD1_RAT,Sca18185,8
DRD1_RAT,Sca9660,8
DRD1_RAT,Sca2766,1
DRD1_RAT,Sca33196,9
DRD1_RAT,Sca25499,9
DRD1_RAT,Sca60864,4
DRD1_RAT,Sca14198,4
DRD1_RAT,Sca18903,1
DRD1_RAT,Sca133654,2
DRD1_RAT,Sca38842,2
DRD1_RAT,Sca1208,2
DRD1_RAT,Sca1209,33
DRD1_RAT,Sca1680,2
DRD1_RAT,Sca668,2
DRD1_RAT,Sca13497,3
DRD1_RAT,Sca7358,6
DRD1_RAT,Sca37526,1
DRD1_RAT,Sca68811,3
DRD1_RAT,Sca7366,1
DRD1_RAT,Sca3468,12
DRD1_RAT,Sca1518,11
DRD1_RAT,Sca66882,1
DRD1_RAT,Sca100500,2
DRD1_RAT,Sca24422,2
DRD1_RAT,Sca68804,1
DRD1_RAT,Sca24079,8
DRD1_RAT,Sca285,13
DRD1_RAT,Sca2371,1
DRD1_RAT,Sca24664,1
DRD1_RAT,Sca487,1
DRD1_RAT,Sca49731,1
DRD1_RAT,Sca1345,1
DRD1_RAT,Sca67124,1
DRD1_RAT,Sca47465,1
DRD1_RAT,Sca488,1
DRD1_RAT,Sca4066,1
DRD1_RAT,Sca119315,1
DRD1_RAT,Sca19471,2
DRD1_RAT,Sca67213,1
DRD1_RAT,Sca66774,1
DRD1_RAT,Sca30148,3
DRD1_RAT,Sca99461,1
DRD1_RAT,Sca11870,1
DRD1_RAT,Sca54650,1
DRD1_RAT,Sca324,1
DRD1_RAT,Sca7173,1
DRD1_RAT,Sca18034,1
DRD1_RAT,Sca255,1
DRD1_RAT,Sca1217,1
DRD1_MOUSE,Sca1209,1
DRD1_HUMAN,Sca157802,1
DRD1_HUMAN,Sca88033,1
DRD1_HUMAN,Sca789,76
DRD1_HUMAN,Sca231297,4
DRD1_HUMAN,Sca3468,13
DRD1_HUMAN,Sca1518,13
DRD1_HUMAN,Sca2714,6
DRD1_HUMAN,Sca10055,1
DRD1_HUMAN,Sca1209,15
DRD1_HUMAN,Sca133654,24
DRD1_HUMAN,Sca38842,24
DRD1_HUMAN,Sca100500,11
DRD1_HUMAN,Sca24422,11
DRD1_HUMAN,Sca1517,13
DRD1_HUMAN,Sca20842,5
DRD1_HUMAN,Sca141804,1
DRD1_HUMAN,Sca487,3
DRD1_HUMAN,Sca87805,1
DRD1_HUMAN,Sca2766,6
DRD1_HUMAN,Sca86540,1
DRD1_HUMAN,Sca86676,1
DRD1_HUMAN,Sca207145,2
DRD1_HUMAN,Sca4066,1
DRD1_HUMAN,Sca1680,3
DRD1_HUMAN,Sca248,1
DRD1_HUMAN,Sca80142,20
DRD1_HUMAN,Sca11332,6
DRD1_HUMAN,Sca141777,12
DRD1_HUMAN,Sca2726,3
DRD1_HUMAN,Sca1217,5
DRD1_HUMAN,Sca86547,3
DRD1_HUMAN,Sca94925,8
DRD1_HUMAN,Sca94928,8
DRD1_HUMAN,Sca779,4
DRD1_HUMAN,Sca15938,1
DRD1_HUMAN,Sca242098,7
DRD1_HUMAN,Sca76697,3
DRD1_HUMAN,Sca36827,3
DRD1_HUMAN,Sca13140,2
DRD1_HUMAN,Sca247669,12
DRD1_HUMAN,Sca86467,5
DRD1_HUMAN,Sca238276,1
DRD1_HUMAN,Sca790,7
DRD1_HUMAN,Sca141787,1
DRD1_HUMAN,Sca36514,1
DRD1_HUMAN,Sca125404,1
DRD1_HUMAN,Sca794,1
DRD1_HUMAN,Sca86357,1
DRD1_HUMAN,Sca8821,1
DRD1_HUMAN,Sca150082,1
DRD1_HUMAN,Sca262061,2
DRD1_HUMAN,Sca125386,1
DRD1_HUMAN,Sca7283,1
DRD1_HUMAN,Sca185267,1
DRD1_HUMAN,Sca110729,2
DRD1_HUMAN,Sca72818,2
DRD1_HUMAN,Sca79381,5
DRD1_HUMAN,Sca86519,2
DRD1_HUMAN,Sca11910,1
DRD1_HUMAN,Sca86539,1
DRD1_HUMAN,Sca125296,1
DRD1_HUMAN,Sca238832,2
DRD1_HUMAN,Sca86566,3
DRD1_HUMAN,Sca5293,1
DRD1_HUMAN,Sca30346,1
DRD1_HUMAN,Sca99336,1
DRD1_HUMAN,Sca3471,1
DRD1_HUMAN,Sca238288,1
DRD1_HUMAN,Sca201979,1
DRD1_HUMAN,Sca80147,1
DRD1_HUMAN,Sca55106,2
DRD1_HUMAN,Sca86523,1
DRD1_HUMAN,Sca141786,1
DRD1_HUMAN,Sca121076,2
DRD1_HUMAN,Sca94930,2
DRD1_HUMAN,Sca211196,1
DRD1_HUMAN,Sca140897,2
DRD1_HUMAN,Sca141783,1
DRD1_HUMAN,Sca3961,1
DRD1_HUMAN,Sca141776,1
DRD1_HUMAN,Sca231296,6
DRD1_HUMAN,Sca125380,1
DRD1_HUMAN,Sca242629,1
DRD1_HUMAN,Sca1208,4
DRD1_HUMAN,Sca14198,1
DRD1_HUMAN,Sca247668,2
DRD1_HUMAN,Sca223881,1
DRD1_HUMAN,Sca18185,1
DRD1_HUMAN,Sca9660,1
DRD1_HUMAN,Sca36727,3
DRD1_HUMAN,Sca37179,2
DRD1_HUMAN,Sca141785,1
DRD1_HUMAN,Sca1645,1
DRD1_HUMAN,Sca71083,1
DRD1_HUMAN,Sca140946,1
DRD1_HUMAN,Sca121135,1
DRD1_HUMAN,Sca323,1
DRD1_HUMAN,Sca60926,1
DRD1_HUMAN,Sca124171,2
DRD1_HUMAN,Sca488,1
DRD1_HUMAN,Sca86491,1
DRD1_HUMAN,Sca86549,1
DRD1_HUMAN,Sca2371,1
DRD1_HUMAN,Sca242739,1
DRD1_HUMAN,Sca242614,1
DRD1_HUMAN,Sca80145,1
DRD1_HUMAN,Sca160094,1
DRD1_HUMAN,Sca86570,1
DRD1_HUMAN,Sca318,1
DRD1_HUMAN,Sca125378,1
DRD1_HUMAN,Sca150085,1
DRD1_HUMAN,Sca103651,1
DRD1_HUMAN,Sca125388,1
DRD1_HUMAN,Sca231299,1
DRD1_HUMAN,Sca262066,3
DRD1_HUMAN,Sca86550,1
DRD1_HUMAN,Sca8951,1
DRD1_HUMAN,Sca86576,1
DRD1_HUMAN,Sca37526,1
DRD1_HUMAN,Sca36733,1
DRD1_HUMAN,Sca36870,1
DRD1_HUMAN,Sca24421,1
DRD1_HUMAN,Sca101125,1
DRD1_HUMAN,Sca86495,1
DRD1_HUMAN,Sca217378,1
DRD1_HUMAN,Sca121146,1
DRD1_HUMAN,Sca87796,1
DRD1_HUMAN,Sca7,1
DRD1_HUMAN,Sca237590,1
DRD1_HUMAN,Sca86638,1
DRD1_HUMAN,Sca262064,1
DRD2_RAT,Sca13749,1
DRD2_RAT,Sca225616,1
DRD2_RAT,Sca20226,6
DRD2_RAT,Sca73112,2
DRD2_RAT,Sca206634,1
DRD2_RAT,Sca323,4
DRD2_RAT,Sca60864,5
DRD2_RAT,Sca1208,13
DRD2_RAT,Sca30709,9
DRD2_RAT,Sca1013,3
DRD2_RAT,Sca295798,3
DRD2_RAT,Sca1209,84
DRD2_RAT,Sca74922,4
DRD2_RAT,Sca118599,14
DRD2_RAT,Sca335,4
DRD2_RAT,Sca255,28
DRD2_RAT,Sca223038,1
DRD2_RAT,Sca33642,1
DRD2_RAT,Sca1680,40
DRD2_RAT,Sca66882,2
DRD2_RAT,Sca367,4
DRD2_RAT,Sca888,4
DRD2_RAT,Sca8821,4
DRD2_RAT,Sca143376,3
DRD2_RAT,Sca61205,12
DRD2_RAT,Sca26876,1
DRD2_RAT,Sca238832,10
DRD2_RAT,Sca222881,7
DRD2_RAT,Sca84664,2
DRD2_RAT,Sca2766,1
DRD2_RAT,Sca2371,1
